subject,backbone,pipeline,fold,accuracy,auc,mean_accuracy,mean_auc,std_accuracy,p_empirical,p_vs_chance_method,pooled_test_correct,pooled_test_total,alpha_ratio,beta_ratio,lateralization_index
7,tangent,icalabel,2,0.5097222222222222,0.5236033950617284,0.5233333333333333,0.543094135802469,0.012706625568314093,0.0026865696295043737,binomial,1884,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,tangent,icalabel,3,0.5138888888888888,0.5452854938271605,0.5233333333333333,0.543094135802469,0.012706625568314093,0.0026865696295043737,binomial,1884,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,tangent,icalabel,4,0.5416666666666666,0.5434182098765432,0.5233333333333333,0.543094135802469,0.012706625568314093,0.0026865696295043737,binomial,1884,3600,0.22327884832349001,0.23659314912641,0.0017475407353001375
7,csp,gedai,0,0.5125,0.5238117283950617,0.5375,0.5557191358024692,0.018028826369093302,3.6402363856331775e-06,binomial,1935,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,csp,gedai,1,0.5277777777777778,0.5332253086419754,0.5375,0.5557191358024692,0.018028826369093302,3.6402363856331775e-06,binomial,1935,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,csp,gedai,2,0.5416666666666666,0.5667901234567901,0.5375,0.5557191358024692,0.018028826369093302,3.6402363856331775e-06,binomial,1935,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,csp,gedai,3,0.5597222222222222,0.5758796296296297,0.5375,0.5557191358024692,0.018028826369093302,3.6402363856331775e-06,binomial,1935,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,csp,gedai,4,0.5458333333333333,0.5788888888888889,0.5375,0.5557191358024692,0.018028826369093302,3.6402363856331775e-06,binomial,1935,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,tangent,gedai,0,0.5722222222222222,0.6083641975308642,0.5836111111111111,0.6220833333333333,0.025823624220880314,5.0871627496708216e-24,binomial,2101,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,tangent,gedai,1,0.5458333333333333,0.590925925925926,0.5836111111111111,0.6220833333333333,0.025823624220880314,5.0871627496708216e-24,binomial,2101,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,tangent,gedai,2,0.5958333333333333,0.6417824074074073,0.5836111111111111,0.6220833333333333,0.025823624220880314,5.0871627496708216e-24,binomial,2101,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,tangent,gedai,3,0.6138888888888889,0.6383564814814815,0.5836111111111111,0.6220833333333333,0.025823624220880314,5.0871627496708216e-24,binomial,2101,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
7,tangent,gedai,4,0.5902777777777778,0.6309876543209876,0.5836111111111111,0.6220833333333333,0.025823624220880314,5.0871627496708216e-24,binomial,2101,3600,0.00022765411282344277,8.20079618087584e-05,0.0018850883096537372
8,csp,baseline,0,0.5208333333333334,0.5218364197530865,0.5422222222222222,0.5509706790123456,0.02217007771026103,2.1760818756763785e-07,binomial,1952,3600,1.0,1.0,-0.00019872022100571484
8,csp,baseline,1,0.5319444444444444,0.5484953703703703,0.5422222222222222,0.5509706790123456,0.02217007771026103,2.1760818756763785e-07,binomial,1952,3600,1.0,1.0,-0.00019872022100571484
8,csp,baseline,2,0.5430555555555555,0.5502854938271605,0.5422222222222222,0.5509706790123456,0.02217007771026103,2.1760818756763785e-07,binomial,1952,3600,1.0,1.0,-0.00019872022100571484
8,csp,baseline,3,0.5361111111111111,0.5392746913580246,0.5422222222222222,0.5509706790123456,0.02217007771026103,2.1760818756763785e-07,binomial,1952,3600,1.0,1.0,-0.00019872022100571484
8,csp,baseline,4,0.5791666666666667,0.5949614197530864,0.5422222222222222,0.5509706790123456,0.02217007771026103,2.1760818756763785e-07,binomial,1952,3600,1.0,1.0,-0.00019872022100571484
8,tangent,baseline,0,0.49722222222222223,0.4865277777777778,0.5230555555555555,0.5271489197530863,0.018957188610128857,0.002975963782875702,binomial,1883,3600,1.0,1.0,-0.00019872022100571484
8,tangent,baseline,1,0.5194444444444445,0.5361381172839506,0.5230555555555555,0.5271489197530863,0.018957188610128857,0.002975963782875702,binomial,1883,3600,1.0,1.0,-0.00019872022100571484
8,tangent,baseline,2,0.5152777777777777,0.5030401234567902,0.5230555555555555,0.5271489197530863,0.018957188610128857,0.002975963782875702,binomial,1883,3600,1.0,1.0,-0.00019872022100571484
8,tangent,baseline,3,0.5430555555555555,0.5549845679012345,0.5230555555555555,0.5271489197530863,0.018957188610128857,0.002975963782875702,binomial,1883,3600,1.0,1.0,-0.00019872022100571484
8,tangent,baseline,4,0.5402777777777777,0.555054012345679,0.5230555555555555,0.5271489197530863,0.018957188610128857,0.002975963782875702,binomial,1883,3600,1.0,1.0,-0.00019872022100571484
8,csp,asr,0,0.5097222222222222,0.5084645061728396,0.5374999999999999,0.5474753086419754,0.020530202082075674,3.6402363856331775e-06,binomial,1935,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,csp,asr,1,0.5430555555555555,0.5557021604938271,0.5374999999999999,0.5474753086419754,0.020530202082075674,3.6402363856331775e-06,binomial,1935,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,csp,asr,2,0.5416666666666666,0.5576311728395061,0.5374999999999999,0.5474753086419754,0.020530202082075674,3.6402363856331775e-06,binomial,1935,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,csp,asr,3,0.5277777777777778,0.5368981481481483,0.5374999999999999,0.5474753086419754,0.020530202082075674,3.6402363856331775e-06,binomial,1935,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,csp,asr,4,0.5652777777777778,0.5786805555555555,0.5374999999999999,0.5474753086419754,0.020530202082075674,3.6402363856331775e-06,binomial,1935,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,tangent,asr,0,0.5152777777777777,0.5175192901234568,0.5341666666666667,0.5372422839506172,0.01201208239468873,2.2055754387759517e-05,binomial,1923,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,tangent,asr,1,0.5347222222222222,0.5425308641975308,0.5341666666666667,0.5372422839506172,0.01201208239468873,2.2055754387759517e-05,binomial,1923,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,tangent,asr,2,0.5375,0.5314814814814814,0.5341666666666667,0.5372422839506172,0.01201208239468873,2.2055754387759517e-05,binomial,1923,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,tangent,asr,3,0.5486111111111112,0.5585995370370369,0.5341666666666667,0.5372422839506172,0.01201208239468873,2.2055754387759517e-05,binomial,1923,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,tangent,asr,4,0.5347222222222222,0.5360802469135802,0.5341666666666667,0.5372422839506172,0.01201208239468873,2.2055754387759517e-05,binomial,1923,3600,1.0300580449241585,0.8883294632632783,8.126549210929725e-06
8,csp,icalabel,0,0.5194444444444445,0.5265123456790124,0.5208333333333333,0.5354691358024692,0.017677669529663667,0.006502533203648697,binomial,1875,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,csp,icalabel,1,0.5333333333333333,0.5466435185185186,0.5208333333333333,0.5354691358024692,0.017677669529663667,0.006502533203648697,binomial,1875,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,csp,icalabel,2,0.5402777777777777,0.5541743827160495,0.5208333333333333,0.5354691358024692,0.017677669529663667,0.006502533203648697,binomial,1875,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,csp,icalabel,3,0.49444444444444446,0.503287037037037,0.5208333333333333,0.5354691358024692,0.017677669529663667,0.006502533203648697,binomial,1875,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,csp,icalabel,4,0.5166666666666667,0.5467283950617284,0.5208333333333333,0.5354691358024692,0.017677669529663667,0.006502533203648697,binomial,1875,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,tangent,icalabel,0,0.4986111111111111,0.4869907407407407,0.513888888888889,0.5204899691358025,0.012991865926298415,0.049464739750489206,binomial,1850,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,tangent,icalabel,1,0.525,0.5403935185185185,0.513888888888889,0.5204899691358025,0.012991865926298415,0.049464739750489206,binomial,1850,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,tangent,icalabel,2,0.5027777777777778,0.514957561728395,0.513888888888889,0.5204899691358025,0.012991865926298415,0.049464739750489206,binomial,1850,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,tangent,icalabel,3,0.5277777777777778,0.5340972222222222,0.513888888888889,0.5204899691358025,0.012991865926298415,0.049464739750489206,binomial,1850,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,tangent,icalabel,4,0.5152777777777777,0.5260108024691359,0.513888888888889,0.5204899691358025,0.012991865926298415,0.049464739750489206,binomial,1850,3600,0.221706384773674,0.16498322255942882,0.0007792586434839501
8,csp,gedai,0,0.5319444444444444,0.5412114197530864,0.5316666666666666,0.5437191358024691,0.022872432055821,7.700865193084925e-05,binomial,1914,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,csp,gedai,1,0.4986111111111111,0.5098225308641975,0.5316666666666666,0.5437191358024691,0.022872432055821,7.700865193084925e-05,binomial,1914,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,csp,gedai,2,0.5375,0.5489351851851851,0.5316666666666666,0.5437191358024691,0.022872432055821,7.700865193084925e-05,binomial,1914,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,csp,gedai,3,0.5277777777777778,0.5381712962962962,0.5316666666666666,0.5437191358024691,0.022872432055821,7.700865193084925e-05,binomial,1914,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,csp,gedai,4,0.5625,0.5804552469135802,0.5316666666666666,0.5437191358024691,0.022872432055821,7.700865193084925e-05,binomial,1914,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,tangent,gedai,0,0.5958333333333333,0.6308333333333335,0.5730555555555557,0.6114243827160495,0.01679924123800951,9.30380914191222e-19,binomial,2063,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,tangent,gedai,1,0.5611111111111111,0.599212962962963,0.5730555555555557,0.6114243827160495,0.01679924123800951,9.30380914191222e-19,binomial,2063,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,tangent,gedai,2,0.5708333333333333,0.608371913580247,0.5730555555555557,0.6114243827160495,0.01679924123800951,9.30380914191222e-19,binomial,2063,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,tangent,gedai,3,0.5833333333333334,0.6129861111111111,0.5730555555555557,0.6114243827160495,0.01679924123800951,9.30380914191222e-19,binomial,2063,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
8,tangent,gedai,4,0.5541666666666667,0.6057175925925926,0.5730555555555557,0.6114243827160495,0.01679924123800951,9.30380914191222e-19,binomial,2063,3600,0.12167669501492025,0.028427980960526004,0.0017206162841305033
9,csp,baseline,0,0.5236111111111111,0.529483024691358,0.5102777777777778,0.5131003086419753,0.02279217024970106,0.1118629604557323,binomial,1837,3600,1.0,1.0,0.0007814928140356238
9,csp,baseline,1,0.5111111111111111,0.5122916666666667,0.5102777777777778,0.5131003086419753,0.02279217024970106,0.1118629604557323,binomial,1837,3600,1.0,1.0,0.0007814928140356238
9,csp,baseline,2,0.49166666666666664,0.5086574074074074,0.5102777777777778,0.5131003086419753,0.02279217024970106,0.1118629604557323,binomial,1837,3600,1.0,1.0,0.0007814928140356238
9,csp,baseline,3,0.5402777777777777,0.5280864197530863,0.5102777777777778,0.5131003086419753,0.02279217024970106,0.1118629604557323,binomial,1837,3600,1.0,1.0,0.0007814928140356238
9,csp,baseline,4,0.4847222222222222,0.486983024691358,0.5102777777777778,0.5131003086419753,0.02279217024970106,0.1118629604557323,binomial,1837,3600,1.0,1.0,0.0007814928140356238
9,tangent,baseline,0,0.5152777777777777,0.5249768518518518,0.5183333333333333,0.5220108024691358,0.01300670529827017,0.014498629339502031,binomial,1866,3600,1.0,1.0,0.0007814928140356238
9,tangent,baseline,1,0.5166666666666667,0.5172530864197531,0.5183333333333333,0.5220108024691358,0.01300670529827017,0.014498629339502031,binomial,1866,3600,1.0,1.0,0.0007814928140356238
9,tangent,baseline,2,0.5055555555555555,0.5131249999999999,0.5183333333333333,0.5220108024691358,0.01300670529827017,0.014498629339502031,binomial,1866,3600,1.0,1.0,0.0007814928140356238
9,tangent,baseline,3,0.5138888888888888,0.5242515432098765,0.5183333333333333,0.5220108024691358,0.01300670529827017,0.014498629339502031,binomial,1866,3600,1.0,1.0,0.0007814928140356238
9,tangent,baseline,4,0.5402777777777777,0.5304475308641975,0.5183333333333333,0.5220108024691358,0.01300670529827017,0.014498629339502031,binomial,1866,3600,1.0,1.0,0.0007814928140356238
9,csp,asr,0,0.5305555555555556,0.5504552469135803,0.5205555555555554,0.5425108024691359,0.01372823754794619,0.007137181550669479,binomial,1874,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,csp,asr,1,0.5208333333333334,0.5429166666666666,0.5205555555555554,0.5425108024691359,0.01372823754794619,0.007137181550669479,binomial,1874,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,csp,asr,2,0.5361111111111111,0.5670987654320987,0.5205555555555554,0.5425108024691359,0.01372823754794619,0.007137181550669479,binomial,1874,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,csp,asr,3,0.5013888888888889,0.5120138888888889,0.5205555555555554,0.5425108024691359,0.01372823754794619,0.007137181550669479,binomial,1874,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,csp,asr,4,0.5138888888888888,0.5400694444444445,0.5205555555555554,0.5425108024691359,0.01372823754794619,0.007137181550669479,binomial,1874,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,tangent,asr,0,0.5152777777777777,0.5319212962962964,0.5280555555555555,0.5292716049382716,0.016029486718059455,0.0004029016857187719,binomial,1901,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,tangent,asr,1,0.5430555555555555,0.5319521604938271,0.5280555555555555,0.5292716049382716,0.016029486718059455,0.0004029016857187719,binomial,1901,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,tangent,asr,2,0.5402777777777777,0.519320987654321,0.5280555555555555,0.5292716049382716,0.016029486718059455,0.0004029016857187719,binomial,1901,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,tangent,asr,3,0.5347222222222222,0.5449382716049382,0.5280555555555555,0.5292716049382716,0.016029486718059455,0.0004029016857187719,binomial,1901,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,tangent,asr,4,0.5069444444444444,0.5182253086419754,0.5280555555555555,0.5292716049382716,0.016029486718059455,0.0004029016857187719,binomial,1901,3600,0.594773204606905,0.04299387888644524,-5.332166595407115e-05
9,csp,icalabel,0,0.5027777777777778,0.4994984567901234,0.5102777777777778,0.5145833333333333,0.008539125638299694,0.1118629604557323,binomial,1837,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,csp,icalabel,1,0.5069444444444444,0.5185108024691358,0.5102777777777778,0.5145833333333333,0.008539125638299694,0.1118629604557323,binomial,1837,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,csp,icalabel,2,0.5027777777777778,0.5107407407407407,0.5102777777777778,0.5145833333333333,0.008539125638299694,0.1118629604557323,binomial,1837,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,csp,icalabel,3,0.5194444444444445,0.5204706790123457,0.5102777777777778,0.5145833333333333,0.008539125638299694,0.1118629604557323,binomial,1837,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,csp,icalabel,4,0.5194444444444445,0.523695987654321,0.5102777777777778,0.5145833333333333,0.008539125638299694,0.1118629604557323,binomial,1837,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,tangent,icalabel,0,0.5486111111111112,0.5472145061728395,0.5166666666666666,0.5228950617283952,0.022652092264305704,0.023657585803913354,binomial,1860,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,tangent,icalabel,1,0.5097222222222222,0.5157947530864198,0.5166666666666666,0.5228950617283952,0.022652092264305704,0.023657585803913354,binomial,1860,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,tangent,icalabel,2,0.4861111111111111,0.4877391975308642,0.5166666666666666,0.5228950617283952,0.022652092264305704,0.023657585803913354,binomial,1860,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,tangent,icalabel,3,0.5236111111111111,0.5422762345679012,0.5166666666666666,0.5228950617283952,0.022652092264305704,0.023657585803913354,binomial,1860,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,tangent,icalabel,4,0.5152777777777777,0.5214506172839506,0.5166666666666666,0.5228950617283952,0.022652092264305704,0.023657585803913354,binomial,1860,3600,0.1914106789937312,0.02279967396218106,-0.0006140591129668691
9,csp,gedai,0,0.5222222222222223,0.5353472222222223,0.5311111111111111,0.5485771604938272,0.007770333739277397,0.00010049432615431172,binomial,1912,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,csp,gedai,1,0.5402777777777777,0.5622222222222222,0.5311111111111111,0.5485771604938272,0.007770333739277397,0.00010049432615431172,binomial,1912,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,csp,gedai,2,0.525,0.5451697530864197,0.5311111111111111,0.5485771604938272,0.007770333739277397,0.00010049432615431172,binomial,1912,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,csp,gedai,3,0.5375,0.545625,0.5311111111111111,0.5485771604938272,0.007770333739277397,0.00010049432615431172,binomial,1912,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,csp,gedai,4,0.5305555555555556,0.5545216049382716,0.5311111111111111,0.5485771604938272,0.007770333739277397,0.00010049432615431172,binomial,1912,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,tangent,gedai,0,0.5833333333333334,0.6178858024691358,0.5944444444444444,0.629962962962963,0.008038775626937628,3.6917820057639084e-30,binomial,2140,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,tangent,gedai,1,0.5944444444444444,0.6449614197530864,0.5944444444444444,0.629962962962963,0.008038775626937628,3.6917820057639084e-30,binomial,2140,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,tangent,gedai,2,0.6013888888888889,0.6295833333333334,0.5944444444444444,0.629962962962963,0.008038775626937628,3.6917820057639084e-30,binomial,2140,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,tangent,gedai,3,0.6027777777777777,0.6190740740740741,0.5944444444444444,0.629962962962963,0.008038775626937628,3.6917820057639084e-30,binomial,2140,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
9,tangent,gedai,4,0.5902777777777778,0.6383101851851851,0.5944444444444444,0.629962962962963,0.008038775626937628,3.6917820057639084e-30,binomial,2140,3600,6.689698795746027e-06,0.00022328674191955474,0.0008911454930724479
10,csp,baseline,0,0.5513888888888889,0.5692515432098766,0.5527777777777778,0.5767993827160494,0.014796719272682293,1.287846013780818e-10,binomial,1990,3600,1.0,1.0,-0.0029412626512577036
10,csp,baseline,1,0.5694444444444444,0.5941820987654322,0.5527777777777778,0.5767993827160494,0.014796719272682293,1.287846013780818e-10,binomial,1990,3600,1.0,1.0,-0.0029412626512577036
10,csp,baseline,2,0.5625,0.5873765432098765,0.5527777777777778,0.5767993827160494,0.014796719272682293,1.287846013780818e-10,binomial,1990,3600,1.0,1.0,-0.0029412626512577036
10,csp,baseline,3,0.5305555555555556,0.559645061728395,0.5527777777777778,0.5767993827160494,0.014796719272682293,1.287846013780818e-10,binomial,1990,3600,1.0,1.0,-0.0029412626512577036
10,csp,baseline,4,0.55,0.5735416666666666,0.5527777777777778,0.5767993827160494,0.014796719272682293,1.287846013780818e-10,binomial,1990,3600,1.0,1.0,-0.0029412626512577036
10,tangent,baseline,0,0.5194444444444445,0.5427854938271605,0.5327777777777778,0.5447646604938272,0.022061047455069184,4.464912865861308e-05,binomial,1918,3600,1.0,1.0,-0.0029412626512577036
10,tangent,baseline,1,0.5638888888888889,0.5747183641975309,0.5327777777777778,0.5447646604938272,0.022061047455069184,4.464912865861308e-05,binomial,1918,3600,1.0,1.0,-0.0029412626512577036
10,tangent,baseline,2,0.5055555555555555,0.5198996913580247,0.5327777777777778,0.5447646604938272,0.022061047455069184,4.464912865861308e-05,binomial,1918,3600,1.0,1.0,-0.0029412626512577036
10,tangent,baseline,3,0.5347222222222222,0.5483641975308642,0.5327777777777778,0.5447646604938272,0.022061047455069184,4.464912865861308e-05,binomial,1918,3600,1.0,1.0,-0.0029412626512577036
10,tangent,baseline,4,0.5402777777777777,0.5380555555555556,0.5327777777777778,0.5447646604938272,0.022061047455069184,4.464912865861308e-05,binomial,1918,3600,1.0,1.0,-0.0029412626512577036
10,csp,asr,0,0.5402777777777777,0.56116512345679,0.5566666666666666,0.5849197530864197,0.012044157438154885,5.5898271901084165e-12,binomial,2004,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,csp,asr,1,0.5736111111111111,0.6161033950617284,0.5566666666666666,0.5849197530864197,0.012044157438154885,5.5898271901084165e-12,binomial,2004,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,csp,asr,2,0.5527777777777778,0.5849691358024691,0.5566666666666666,0.5849197530864197,0.012044157438154885,5.5898271901084165e-12,binomial,2004,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,csp,asr,3,0.5597222222222222,0.576304012345679,0.5566666666666666,0.5849197530864197,0.012044157438154885,5.5898271901084165e-12,binomial,2004,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,csp,asr,4,0.5569444444444445,0.5860570987654321,0.5566666666666666,0.5849197530864197,0.012044157438154885,5.5898271901084165e-12,binomial,2004,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,tangent,asr,0,0.4986111111111111,0.5090046296296297,0.5088888888888888,0.5278881172839507,0.011603665874558557,0.14685848560215614,binomial,1832,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,tangent,asr,1,0.5208333333333334,0.5281867283950618,0.5088888888888888,0.5278881172839507,0.011603665874558557,0.14685848560215614,binomial,1832,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,tangent,asr,2,0.49444444444444446,0.5134876543209876,0.5088888888888888,0.5278881172839507,0.011603665874558557,0.14685848560215614,binomial,1832,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,tangent,asr,3,0.5152777777777777,0.549849537037037,0.5088888888888888,0.5278881172839507,0.011603665874558557,0.14685848560215614,binomial,1832,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,tangent,asr,4,0.5152777777777777,0.538912037037037,0.5088888888888888,0.5278881172839507,0.011603665874558557,0.14685848560215614,binomial,1832,3600,0.9667517419147614,0.9355470802742823,-0.0027482848798465256
10,csp,icalabel,0,0.5208333333333334,0.5172376543209877,0.5233333333333333,0.5310925925925927,0.024872359342435924,0.0026865696295043737,binomial,1884,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,csp,icalabel,1,0.5666666666666667,0.5821604938271605,0.5233333333333333,0.5310925925925927,0.024872359342435924,0.0026865696295043737,binomial,1884,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,csp,icalabel,2,0.5097222222222222,0.5255015432098765,0.5233333333333333,0.5310925925925927,0.024872359342435924,0.0026865696295043737,binomial,1884,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,csp,icalabel,3,0.5055555555555555,0.5139583333333334,0.5233333333333333,0.5310925925925927,0.024872359342435924,0.0026865696295043737,binomial,1884,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,csp,icalabel,4,0.5138888888888888,0.5166049382716049,0.5233333333333333,0.5310925925925927,0.024872359342435924,0.0026865696295043737,binomial,1884,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,tangent,icalabel,0,0.49722222222222223,0.5051697530864198,0.5275000000000001,0.5355601851851851,0.02471675969613621,0.0005115839799080035,binomial,1899,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,tangent,icalabel,1,0.5597222222222222,0.5518981481481481,0.5275000000000001,0.5355601851851851,0.02471675969613621,0.0005115839799080035,binomial,1899,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,tangent,icalabel,2,0.5097222222222222,0.5400385802469135,0.5275000000000001,0.5355601851851851,0.02471675969613621,0.0005115839799080035,binomial,1899,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,tangent,icalabel,3,0.5305555555555556,0.5325385802469136,0.5275000000000001,0.5355601851851851,0.02471675969613621,0.0005115839799080035,binomial,1899,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,tangent,icalabel,4,0.5402777777777777,0.5481558641975309,0.5275000000000001,0.5355601851851851,0.02471675969613621,0.0005115839799080035,binomial,1899,3600,0.17522595715256653,0.27806814967898413,-0.000978484714994718
10,csp,gedai,0,0.5194444444444445,0.5321682098765432,0.5447222222222222,0.5683287037037037,0.018566488794945567,4.3151047813429905e-08,binomial,1961,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,csp,gedai,1,0.5305555555555556,0.5660648148148147,0.5447222222222222,0.5683287037037037,0.018566488794945567,4.3151047813429905e-08,binomial,1961,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,csp,gedai,2,0.5597222222222222,0.5778858024691359,0.5447222222222222,0.5683287037037037,0.018566488794945567,4.3151047813429905e-08,binomial,1961,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,csp,gedai,3,0.5541666666666667,0.5758950617283951,0.5447222222222222,0.5683287037037037,0.018566488794945567,4.3151047813429905e-08,binomial,1961,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,csp,gedai,4,0.5597222222222222,0.5896296296296296,0.5447222222222222,0.5683287037037037,0.018566488794945567,4.3151047813429905e-08,binomial,1961,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,tangent,gedai,0,0.575,0.620300925925926,0.5927777777777778,0.6367376543209877,0.017330528619237853,3.63683359612579e-29,binomial,2134,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,tangent,gedai,1,0.6152777777777778,0.665108024691358,0.5927777777777778,0.6367376543209877,0.017330528619237853,3.63683359612579e-29,binomial,2134,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,tangent,gedai,2,0.6069444444444444,0.6426234567901234,0.5927777777777778,0.6367376543209877,0.017330528619237853,3.63683359612579e-29,binomial,2134,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,tangent,gedai,3,0.5833333333333334,0.6371064814814815,0.5927777777777778,0.6367376543209877,0.017330528619237853,3.63683359612579e-29,binomial,2134,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
10,tangent,gedai,4,0.5833333333333334,0.6185493827160495,0.5927777777777778,0.6367376543209877,0.017330528619237853,3.63683359612579e-29,binomial,2134,3600,0.12730927501458064,0.3242512241689744,-0.0011295912803689135
11,csp,baseline,0,0.5083333333333333,0.5322299382716049,0.5172222222222221,0.5349722222222222,0.018336489627293753,0.020174799090561957,binomial,1862,3600,1.0,1.0,-0.0008873868716465141
11,csp,baseline,1,0.4930555555555556,0.5085262345679011,0.5172222222222221,0.5349722222222222,0.018336489627293753,0.020174799090561957,binomial,1862,3600,1.0,1.0,-0.0008873868716465141
